CustomerID,Frequency,Monetary,AvgOrderValue,TotalQuantity,AvgItemsInCart,ProductDiversity,FirstOrderDate,LastOrderDate,PctCancelled,PctReturned,PctCouponUsed,DominantPaymentMethod,DominantReferralSource,Recency,Tenure,AvgDaysBetweenOrders,IsRepeatCustomer,TenureYears,CLV_Proxy,SpendPerItem,EngagementScore,Churn
C20338,1,370.85,370.85,1,2.0,1,2024-12-24,2024-12-24,0.0,0.0,1.0,Gift Card,Referral,98,98,,0,0.2683093771389459,1382.173086734694,370.85,-0.11936662606562806,1
C20357,1,2077.32,2077.32,3,8.0,1,2024-06-12,2024-06-12,1.0,0.0,1.0,Debit Card,Google,293,293,,0,0.8021902806297057,2589.5601706484645,692.44,-0.3568818514002961,1
C20448,1,296.44,296.44,2,7.0,1,2023-08-15,2023-08-15,0.0,0.0,1.0,Credit Card,Instagram,595,595,,0,1.6290212183436004,181.97430252100838,148.22,-0.7247259439698847,1
C20512,1,2763.12,2763.12,4,9.0,1,2023-07-19,2023-07-19,0.0,0.0,0.0,Credit Card,Referral,622,622,,0,1.702943189596167,1622.5555948553053,690.78,-0.7576126674777618,1
C20624,1,479.56,479.56,1,1.0,1,2025-03-15,2025-03-15,0.0,1.0,1.0,Gift Card,Google,17,17,,0,0.04654346338124572,10303.487647058824,479.56,-0.020706455541996703,1
C20643,1,2011.96,2011.96,4,4.0,1,2024-02-16,2024-02-16,0.0,0.0,1.0,Debit Card,Referral,410,410,,0,1.1225188227241616,1792.3619268292682,502.99,-0.499390986601097,1
C20670,1,935.82,935.82,2,5.0,1,2024-04-09,2024-04-09,0.0,1.0,1.0,Gift Card,Facebook,357,357,,0,0.9774127310061602,957.4460924369748,467.91,-0.43483556638193077,1
C20731,1,1777.76,1777.76,4,8.0,1,2023-05-19,2023-05-19,1.0,0.0,1.0,Debit Card,Google,683,683,,0,1.8699520876112252,950.6981551976573,444.44,-0.8319123020696323,1
C20752,1,572.13,572.13,1,4.0,1,2023-12-22,2023-12-22,1.0,0.0,1.0,Debit Card,Google,466,466,,0,1.2758384668035592,448.4345118025751,572.13,-0.5676004872100273,1
C20817,1,3078.35,3078.35,5,6.0,1,2023-05-16,2023-05-16,0.0,0.0,1.0,Online,Email,686,686,,0,1.8781656399726214,1639.019442419825,615.67,-0.8355663824593964,1
C20881,1,1288.1,1288.1,2,5.0,1,2023-07-18,2023-07-18,1.0,0.0,1.0,Gift Card,Referral,623,623,,0,1.7056810403832992,755.1822231139646,644.05,-0.7588306942743498,1
C20977,1,1740.48,1740.48,4,9.0,1,2023-06-11,2023-06-11,0.0,0.0,1.0,Credit Card,Instagram,660,660,,0,1.8069815195071868,963.1974545454545,435.12,-0.8038976857481073,1
C21043,1,694.5,694.5,1,3.0,1,2024-07-18,2024-07-18,0.0,0.0,1.0,Credit Card,Facebook,257,257,,0,0.70362765229295,987.0277237354086,694.5,-0.3130328867231266,1
C21126,1,107.04,107.04,1,6.0,1,2024-06-20,2024-06-20,1.0,0.0,1.0,Credit Card,Google,285,285,,0,0.7802874743326489,137.1802105263158,107.04,-0.3471376370275918,1
C21147,1,335.1,335.1,1,6.0,1,2023-06-16,2023-06-16,0.0,0.0,1.0,Debit Card,Referral,655,655,,0,1.7932922655715264,186.86301526717557,335.1,-0.7978075517651672,1
C21167,1,2235.6,2235.6,4,9.0,1,2023-02-11,2023-02-11,0.0,0.0,1.0,Gift Card,Google,780,780,,0,2.135523613963039,1046.8626923076922,558.9,-0.9500609013386723,1
C21181,1,1350.2,1350.2,2,4.0,1,2024-04-07,2024-04-07,0.0,0.0,1.0,Cash,Google,359,359,,0,0.9828884325804244,1373.706267409471,675.1,-0.4372716199751069,1
C21191,1,321.96,321.96,2,3.0,1,2024-04-11,2024-04-11,0.0,0.0,1.0,Debit Card,Referral,355,355,,0,0.971937029431896,331.2560281690141,160.98,-0.4323995127887547,0
C21227,1,590.87,590.87,1,6.0,1,2023-02-08,2023-02-08,0.0,1.0,1.0,Gift Card,Referral,783,783,,0,2.1437371663244353,275.6261398467433,590.87,-0.9537149817284364,1
C21437,1,222.73,222.73,1,4.0,1,2024-05-10,2024-05-10,0.0,1.0,0.0,Online,Google,326,326,,0,0.892539356605065,249.54641871165643,222.73,-0.3970767356877015,1
C21665,1,1700.72,1700.72,4,8.0,1,2023-09-30,2023-09-30,0.0,1.0,1.0,Online,Facebook,549,549,,0,1.5030800821355237,1131.4899453551911,425.18,-0.6686967113268347,1
C21905,1,298.06,298.06,1,3.0,1,2023-12-21,2023-12-21,0.0,0.0,1.0,Debit Card,Google,467,467,,0,1.2785763175906912,233.11866167023555,298.06,-0.5688185140066153,1
C21944,1,297.75,297.75,5,6.0,1,2024-03-06,2024-03-06,0.0,0.0,0.0,Online,Referral,391,391,,0,1.0704996577686516,278.14114450127875,59.55,-0.4762484774659242,1
C21953,1,250.46,250.46,2,3.0,1,2024-09-19,2024-09-19,1.0,0.0,1.0,Cash,Email,194,194,,0,0.5311430527036276,471.54904639175265,125.23,-0.23629719853808004,1
C22101,1,265.2,265.2,2,4.0,1,2023-03-14,2023-03-14,1.0,0.0,1.0,Debit Card,Email,749,749,,0,2.0506502395619437,129.32483311081444,132.6,-0.912302070644443,1
C22123,1,672.89,672.89,1,1.0,1,2023-09-24,2023-09-24,0.0,0.0,1.0,Credit Card,Email,555,555,,0,1.5195071868583163,442.8343648648648,672.89,-0.676004872106363,1
C22167,1,2178.3,2178.3,5,9.0,1,2023-08-20,2023-08-20,0.0,0.0,0.0,Online,Facebook,590,590,,0,1.6153319644079398,1348.5153813559323,435.66,-0.7186358099869444,1
C22429,1,604.8,604.8,4,9.0,1,2023-07-02,2023-07-02,0.0,0.0,1.0,Gift Card,Facebook,639,639,,0,1.7494866529774127,345.7014084507042,151.2,-0.7783191230197585,1
C22534,1,529.19,529.19,1,5.0,1,2023-01-20,2023-01-20,1.0,0.0,0.0,Cash,Referral,802,802,,0,2.195756331279945,241.00579488778058,529.19,-0.9768574908636092,1
C22657,1,1901.91,1901.91,3,7.0,1,2023-12-28,2023-12-28,0.0,0.0,1.0,Cash,Facebook,460,460,,0,1.2594113620807665,1510.1578858695655,633.97,-0.5602923264304991,1
C22783,1,2771.64,2771.64,4,9.0,1,2024-09-11,2024-09-11,0.0,0.0,1.0,Credit Card,Instagram,202,202,,0,0.5530458590006845,5011.591633663366,692.91,-0.24604141291078435,1
C22981,1,472.2,472.2,3,7.0,1,2024-04-15,2024-04-15,1.0,0.0,1.0,Debit Card,Email,351,351,,0,0.9609856262833676,491.3705128205128,157.4,-0.42752740560240254,1
C22991,1,252.68,252.68,1,1.0,1,2025-03-31,2025-03-31,1.0,0.0,0.0,Online,Referral,1,1,,0,0.0027378507871321013,92291.37000000001,252.68,-0.0012180267965880415,1
C23279,1,87.34,87.34,2,4.0,1,2023-07-25,2023-07-25,0.0,1.0,1.0,Cash,Instagram,616,616,,0,1.6865160848733745,51.78723214285714,43.67,-0.7503045066982335,1
C23334,1,331.06,331.06,1,5.0,1,2024-05-16,2024-05-16,0.0,0.0,1.0,Credit Card,Instagram,320,320,,0,0.8761122518822724,377.873953125,331.06,-0.38976857490817324,1
C23405,1,2780.4,2780.4,4,8.0,1,2024-08-23,2024-08-23,0.0,1.0,0.0,Debit Card,Email,221,221,,0,0.6050650239561944,4595.208597285067,695.1,-0.26918392204595715,1
C23555,1,1633.44,1633.44,4,4.0,1,2023-10-16,2023-10-16,1.0,0.0,1.0,Gift Card,Referral,533,533,,0,1.45927446954141,1119.3507692307694,408.36,-0.649208282581426,1
C23637,1,553.56,553.56,1,5.0,1,2023-05-31,2023-05-31,1.0,0.0,0.0,Credit Card,Referral,671,671,,0,1.83709787816564,301.323084947839,553.56,-0.8172959805105757,1
C23899,1,1358.45,1358.45,5,7.0,1,2025-03-26,2025-03-26,0.0,1.0,1.0,Online,Instagram,6,6,,0,0.01642710472279261,82695.64375,271.69,-0.0073081607795282486,1
C23917,1,127.55,127.55,1,3.0,1,2023-04-27,2023-04-27,0.0,0.0,1.0,Cash,Referral,705,705,,0,1.9301848049281314,66.08175531914894,127.55,-0.8587088915945692,1
C23947,1,120.98,120.98,1,6.0,1,2023-05-18,2023-05-18,0.0,0.0,1.0,Debit Card,Email,684,684,,0,1.8726899383983573,64.60225877192983,120.98,-0.8331303288662203,1
C23978,1,576.35,576.35,1,1.0,1,2024-09-30,2024-09-30,0.0,1.0,1.0,Gift Card,Instagram,183,183,,0,0.5010266940451745,1150.3379098360656,576.35,-0.22289890377561158,1
C24047,1,937.8,937.8,4,9.0,1,2023-05-06,2023-05-06,1.0,0.0,1.0,Online,Instagram,696,696,,0,1.9055441478439425,492.14288793103447,234.45,-0.8477466504252769,1
C24212,1,322.08,322.08,3,5.0,1,2023-10-08,2023-10-08,0.0,0.0,1.0,Gift Card,Google,541,541,,0,1.4811772758384667,217.44865064695009,107.36,-0.6589524969541304,1
C24301,1,1284.08,1284.08,2,4.0,1,2024-10-26,2024-10-26,0.0,0.0,1.0,Gift Card,Email,157,157,,0,0.42984257357973993,2987.326242038216,642.04,-0.1912302070643225,1
C24347,1,646.9,646.9,2,5.0,1,2025-02-16,2025-02-16,0.0,1.0,1.0,Credit Card,Instagram,44,44,,0,0.12046543463381246,5370.005113636364,323.45,-0.05359317904987382,1
C24369,1,1079.19,1079.19,3,7.0,1,2024-03-13,2024-03-13,0.0,1.0,1.0,Debit Card,Email,384,384,,0,1.051334702258727,1026.49517578125,359.73,-0.4677222898898079,1
C24751,1,2506.3,2506.3,5,10.0,1,2023-12-07,2023-12-07,0.0,0.0,1.0,Gift Card,Referral,481,481,,0,1.3169062286105406,1903.1727130977133,501.26000000000005,-0.5858708891588479,1
C24765,1,719.72,719.72,2,4.0,1,2024-07-04,2024-07-04,1.0,0.0,0.0,Debit Card,Referral,271,271,,0,0.7419575633127995,970.0285239852399,359.86,-0.3300852618753592,1
C24769,1,57.1,57.1,2,7.0,1,2023-11-05,2023-11-05,0.0,0.0,1.0,Gift Card,Email,513,513,,0,1.404517453798768,40.654532163742694,28.55,-0.6248477466496652,1
C24884,1,260.26,260.26,1,5.0,1,2024-07-22,2024-07-22,0.0,0.0,1.0,Online,Instagram,253,253,,0,0.6926762491444216,375.7310869565217,260.26,-0.30816077953677445,1
C24901,1,299.7,299.7,3,8.0,1,2023-05-05,2023-05-05,0.0,0.0,1.0,Cash,Facebook,697,697,,0,1.9082819986310746,157.05225968436153,99.89999999999999,-0.8489646772218649,1
C25123,1,629.21,629.21,1,2.0,1,2023-05-26,2023-05-26,0.0,0.0,1.0,Gift Card,Instagram,676,676,,0,1.8507871321013005,339.96886464497044,629.21,-0.823386114493516,1
C25149,1,1054.48,1054.48,4,5.0,1,2023-09-29,2023-09-29,0.0,0.0,1.0,Cash,Email,550,550,,0,1.5058179329226558,700.2705818181818,263.62,-0.6699147381234227,1
C25162,1,688.36,688.36,2,7.0,1,2023-11-09,2023-11-09,0.0,0.0,0.0,Credit Card,Referral,509,509,,0,1.3935660506502396,493.95577603143414,344.18,-0.619975639463313,1
C25268,1,665.11,665.11,1,3.0,1,2025-03-04,2025-03-04,0.0,0.0,1.0,Cash,Instagram,28,28,,0,0.07665982203969883,8676.122410714286,665.11,-0.03410475030446516,1
C25276,1,3313.9,3313.9,5,9.0,1,2023-05-26,2023-05-26,0.0,0.0,1.0,Debit Card,Instagram,676,676,,0,1.8507871321013005,1790.5354659763314,662.78,-0.823386114493516,1
C25316,1,79.06,79.06,2,3.0,1,2024-06-27,2024-06-27,0.0,0.0,1.0,Credit Card,Google,278,278,,0,0.7611225188227242,103.87289568345324,39.53,-0.33861144945147553,1
C25382,1,454.35,454.35,5,5.0,1,2023-06-24,2023-06-24,0.0,0.0,0.0,Cash,Instagram,647,647,,0,1.7713894592744694,256.4935664605874,90.87,-0.7880633373924628,1
C25406,1,161.24,161.24,1,3.0,1,2024-12-18,2024-12-18,0.0,0.0,1.0,Credit Card,Instagram,104,104,,0,0.28473648186173856,566.2779807692308,161.24,-0.12667478684515632,1
C25445,1,658.5,658.5,5,8.0,1,2025-01-29,2025-01-29,0.0,0.0,1.0,Cash,Google,62,62,,0,0.1697467488021903,3879.308467741935,131.7,-0.07551766138845857,1
C25503,1,211.14,211.14,2,5.0,1,2023-12-13,2023-12-13,0.0,1.0,1.0,Debit Card,Google,475,475,,0,1.3004791238877482,162.35554736842104,105.57,-0.5785627283793197,1
C25534,1,984.2,984.2,5,5.0,1,2023-01-23,2023-01-23,0.0,0.0,1.0,Credit Card,Instagram,799,799,,0,2.187542778918549,449.9112015018774,196.84,-0.9732034104738451,1
C25580,1,1563.36,1563.36,4,9.0,1,2023-03-02,2023-03-02,1.0,0.0,1.0,Credit Card,Referral,761,761,,0,2.083504449007529,750.3511695137977,390.84,-0.9269183922034995,1
C25587,1,48.4,48.4,4,8.0,1,2024-12-09,2024-12-09,1.0,0.0,0.0,Debit Card,Google,113,113,,0,0.30937713894592744,156.4433628318584,12.1,-0.1376370280144487,1
C25783,1,1253.4,1253.4,5,8.0,1,2025-03-22,2025-03-22,0.0,0.0,1.0,Cash,Instagram,10,10,,0,0.02737850787132101,45780.435000000005,250.68,-0.012180267965880414,1
C25841,1,904.6500000000001,904.6500000000001,3,5.0,1,2024-05-29,2024-05-29,0.0,0.0,1.0,Debit Card,Google,307,307,,0,0.840520191649555,1076.2977605863193,301.55,-0.3739342265525287,1
C25918,1,666.9499999999999,666.9499999999999,5,6.0,1,2023-08-03,2023-08-03,0.0,0.0,1.0,Credit Card,Referral,607,607,,0,1.6618754277891854,401.3237026359143,133.39,-0.7393422655289411,1
C25967,1,1709.8,1709.8,5,6.0,1,2024-01-16,2024-01-16,0.0,0.0,0.0,Debit Card,Email,441,441,,0,1.2073921971252566,1416.1098639455784,341.96,-0.5371498172953263,1
C26118,1,144.78,144.78,2,7.0,1,2023-03-26,2023-03-26,0.0,0.0,1.0,Online,Instagram,737,737,,0,2.0177960301163584,71.75155359565808,72.39,-0.8976857490853866,1
C26137,1,856.18,856.18,2,6.0,1,2025-03-12,2025-03-12,0.0,1.0,0.0,Credit Card,Instagram,20,20,,0,0.05475701574264202,15635.98725,428.09,-0.024360535931760827,1
C26152,1,972.7,972.7,2,6.0,1,2024-06-14,2024-06-14,0.0,0.0,1.0,Online,Referral,291,291,,0,0.7967145790554415,1220.8889175257732,486.35,-0.35444579780712004,1
C26163,1,625.1,625.1,5,9.0,1,2024-07-03,2024-07-03,0.0,0.0,1.0,Debit Card,Google,272,272,,0,0.7446954140999316,839.4035845588236,125.02000000000001,-0.33130328867194725,1
C26188,1,618.68,618.68,1,6.0,1,2023-04-20,2023-04-20,0.0,0.0,1.0,Online,Referral,712,712,,0,1.949349760438056,317.3776264044944,618.68,-0.8672350791706854,1
C26210,1,1334.25,1334.25,3,6.0,1,2023-11-27,2023-11-27,0.0,0.0,1.0,Cash,Facebook,491,491,,0,1.3442847364818618,992.5352596741344,444.75,-0.5980511571247283,1
C26223,1,657.07,657.07,1,4.0,1,2024-10-04,2024-10-04,0.0,0.0,1.0,Cash,Google,179,179,,0,0.49007529089664614,1340.7531703910615,657.07,-0.21802679658925941,1
C26340,1,369.2,369.2,2,7.0,1,2024-03-13,2024-03-13,0.0,0.0,1.0,Gift Card,Email,384,384,,0,1.051334702258727,351.17265625,184.6,-0.4677222898898079,1
C26364,1,1314.24,1314.24,4,4.0,1,2023-04-16,2023-04-16,0.0,1.0,1.0,Debit Card,Email,716,716,,0,1.9603011635865846,670.4275977653631,328.56,-0.8721071863570377,1
C26445,1,1500.24,1500.24,3,6.0,1,2023-06-30,2023-06-30,0.0,1.0,0.0,Debit Card,Facebook,641,641,,0,1.754962354551677,854.8559438377534,500.08,-0.7807551766129346,1
C26637,1,869.8000000000001,869.8000000000001,5,8.0,1,2023-08-31,2023-08-31,0.0,0.0,1.0,Debit Card,Instagram,579,579,,0,1.5852156057494866,548.6950777202073,173.96,-0.705237515224476,1
C26718,1,1052.36,1052.36,4,8.0,1,2025-01-30,2025-01-30,0.0,0.0,1.0,Debit Card,Google,61,61,,0,0.16700889801505817,6301.221147540983,263.09,-0.07429963459187053,1
C26767,1,303.6,303.6,1,5.0,1,2023-08-10,2023-08-10,0.0,0.0,1.0,Cash,Facebook,600,600,,0,1.6427104722792607,184.81650000000002,303.6,-0.7308160779528249,1
C26966,1,1872.9,1872.9,5,10.0,1,2023-05-06,2023-05-06,1.0,0.0,1.0,Gift Card,Instagram,696,696,,0,1.9055441478439425,982.8688577586207,374.58000000000004,-0.8477466504252769,1
C27070,1,2612.52,2612.52,4,8.0,1,2024-10-07,2024-10-07,0.0,0.0,1.0,Credit Card,Instagram,176,176,,0,0.48186173853524983,5421.721193181818,653.13,-0.21437271619949527,1
C27078,1,1181.9,1181.9,5,7.0,1,2024-11-02,2024-11-02,0.0,1.0,0.0,Credit Card,Facebook,150,150,,0,0.4106776180698152,2877.9265000000005,236.38000000000002,-0.18270401948820622,1
C27202,1,3267.35,3267.35,5,10.0,1,2024-08-19,2024-08-19,1.0,0.0,1.0,Credit Card,Referral,225,225,,0,0.6160164271047228,5303.998166666666,653.47,-0.2740560292323093,1
C27203,1,1040.85,1040.85,5,6.0,1,2023-02-16,2023-02-16,0.0,1.0,1.0,Credit Card,Facebook,775,775,,0,2.1218343600273784,490.5425322580645,208.17,-0.943970767355732,1
C27305,1,1390.58,1390.58,2,6.0,1,2024-07-25,2024-07-25,0.0,0.0,1.0,Credit Card,Instagram,250,250,,0,0.6844626967830253,2031.63738,695.29,-0.30450669914701034,1
C27401,1,1619.73,1619.73,3,8.0,1,2024-11-24,2024-11-24,0.0,0.0,0.0,Credit Card,Email,128,128,,0,0.35044490075290896,4621.9248632812505,539.91,-0.1559074299632693,1
C27430,1,474.25,474.25,5,6.0,1,2025-02-04,2025-02-04,0.0,0.0,1.0,Cash,Email,56,56,,0,0.15331964407939766,3093.2109375000005,94.85,-0.06820950060893032,1
C27435,1,2104.9,2104.9,5,7.0,1,2024-05-27,2024-05-27,0.0,0.0,1.0,Cash,Facebook,309,309,,0,0.8459958932238193,2488.0735436893206,420.98,-0.3763702801457048,1
C27438,1,70.32,70.32,1,4.0,1,2023-11-11,2023-11-11,0.0,1.0,1.0,Cash,Facebook,507,507,,0,1.3880903490759753,50.65952662721893,70.32,-0.617539585870137,1
C27613,1,2462.6,2462.6,4,9.0,1,2024-06-27,2024-06-27,0.0,0.0,1.0,Debit Card,Google,278,278,,0,0.7611225188227242,3235.4843525179854,615.65,-0.33861144945147553,1
C27898,1,2513.55,2513.55,5,7.0,1,2023-10-09,2023-10-09,0.0,0.0,1.0,Gift Card,Google,540,540,,0,1.4784394250513346,1700.137291666667,502.71000000000004,-0.6577344701575424,1
C28049,1,1293.38,1293.38,2,7.0,1,2023-05-21,2023-05-21,0.0,0.0,1.0,Debit Card,Instagram,681,681,,0,1.864476386036961,693.696101321586,646.69,-0.8294762484764562,1
C28386,1,277.09,277.09,1,2.0,1,2024-04-06,2024-04-06,0.0,1.0,1.0,Cash,Referral,360,360,,0,0.9856262833675564,281.13089583333334,277.09,-0.4384896467716949,1
C28552,1,29.86,29.86,2,4.0,1,2025-02-25,2025-02-25,0.0,0.0,0.0,Online,Facebook,35,35,,0,0.09582477754962354,311.6104285714286,14.93,-0.04263093788058145,1
C28648,1,1895.44,1895.44,4,7.0,1,2024-04-28,2024-04-28,0.0,0.0,1.0,Debit Card,Facebook,338,338,,0,0.9253935660506503,2048.2528402366866,473.86,-0.411693057246758,1
C28712,1,303.32,303.32,2,6.0,1,2024-05-06,2024-05-06,1.0,0.0,0.0,Cash,Instagram,330,330,,0,0.9034907597535934,335.7200909090909,151.66,-0.40194884287405364,1
C28740,1,1670.97,1670.97,3,4.0,1,2023-06-30,2023-06-30,1.0,0.0,1.0,Online,Facebook,641,641,,0,1.754962354551677,952.140081903276,556.99,-0.7807551766129346,1
C28828,1,395.88,395.88,3,8.0,1,2025-02-04,2025-02-04,0.0,0.0,0.0,Credit Card,Instagram,56,56,,0,0.15331964407939766,2582.0566071428575,131.96,-0.06820950060893032,1
C28889,1,258.87,258.87,3,6.0,1,2025-03-04,2025-03-04,0.0,0.0,1.0,Cash,Instagram,28,28,,0,0.07665982203969883,3376.8666964285717,86.29,-0.03410475030446516,1
C28893,1,620.21,620.21,1,1.0,1,2024-11-10,2024-11-10,0.0,1.0,1.0,Online,Referral,142,142,,0,0.3887748117727584,1595.2936795774647,620.21,-0.17295980511550188,1
C28976,1,1067.62,1067.62,2,3.0,1,2023-01-24,2023-01-24,0.0,0.0,1.0,Credit Card,Email,798,798,,0,2.184804928131417,488.65689849624056,533.81,-0.9719853836772571,1
C29041,1,1768.68,1768.68,3,6.0,1,2023-06-27,2023-06-27,0.0,1.0,0.0,Online,Facebook,644,644,,0,1.7631759069130732,1003.1216925465839,589.5600000000001,-0.7844092570026987,1
C29059,1,1503.9,1503.9,3,3.0,1,2025-01-22,2025-01-22,1.0,0.0,1.0,Online,Facebook,69,69,,0,0.188911704312115,7960.86195652174,501.3,-0.08404384896457485,1
C29063,1,478.75,478.75,5,8.0,1,2024-09-29,2024-09-29,0.0,0.0,1.0,Online,Instagram,184,184,,0,0.5037645448323066,950.3447690217392,95.75,-0.2241169305721996,1
C29072,1,687.98,687.98,2,4.0,1,2023-03-10,2023-03-10,0.0,0.0,0.0,Online,Google,753,753,,0,2.0616016427104724,333.7114143426295,343.99,-0.9171741778307951,1
C29092,1,60.04,60.04,4,6.0,1,2024-05-29,2024-05-29,1.0,0.0,0.0,Cash,Facebook,307,307,,0,0.840520191649555,71.43195439739414,15.01,-0.3739342265525287,1
C29314,1,788.6,788.6,2,6.0,1,2023-06-08,2023-06-08,0.0,0.0,1.0,Cash,Email,663,663,,0,1.8151950718685832,434.44366515837106,394.3,-0.8075517661378715,1
C29318,1,24.48,24.48,1,1.0,1,2024-07-12,2024-07-12,0.0,1.0,0.0,Gift Card,Instagram,263,263,,0,0.7200547570157426,33.997414448669204,24.48,-0.3203410475026549,1
C29405,1,448.74,448.74,2,3.0,1,2025-03-11,2025-03-11,0.0,0.0,1.0,Debit Card,Referral,21,21,,0,0.057494866529774126,7804.870714285715,224.37,-0.02557856272834887,1
C29416,1,150.17,150.17,1,1.0,1,2025-01-26,2025-01-26,0.0,1.0,1.0,Debit Card,Referral,65,65,,0,0.17796030116358658,843.8398846153846,150.17,-0.07917174177822268,1
C29432,1,1406.22,1406.22,3,4.0,1,2023-05-16,2023-05-16,0.0,0.0,1.0,Cash,Instagram,686,686,,0,1.8781656399726214,748.7199052478135,468.74,-0.8355663824593964,1
C29467,1,191.76,191.76,1,1.0,1,2023-06-07,2023-06-07,0.0,1.0,1.0,Credit Card,Instagram,664,664,,0,1.8179329226557153,105.48243975903614,191.76,-0.8087697929344595,1
C29483,1,1222.88,1222.88,4,5.0,1,2024-08-21,2024-08-21,0.0,0.0,0.0,Online,Facebook,223,223,,0,0.6105407255304586,2002.9458295964128,305.72,-0.2716199756391332,1
C29568,1,194.44,194.44,4,7.0,1,2024-06-10,2024-06-10,0.0,0.0,1.0,Online,Facebook,295,295,,0,0.8076659822039699,240.7430847457627,48.61,-0.3593179049934722,1
C29620,1,460.13,460.13,1,1.0,1,2023-10-25,2023-10-25,0.0,1.0,0.0,Credit Card,Google,524,524,,0,1.434633812457221,320.7299284351145,460.13,-0.6382460414121337,1
C29685,1,1923.45,1923.45,5,6.0,1,2024-01-24,2024-01-24,0.0,0.0,1.0,Credit Card,Email,433,433,,0,1.1854893908281998,1622.4944861431873,384.69,-0.527405602922622,1
C29697,1,401.82,401.82,1,5.0,1,2024-06-08,2024-06-08,0.0,0.0,1.0,Credit Card,Google,297,297,,0,0.813141683778234,494.15742424242427,401.82,-0.36175395858664827,1
C29703,1,2790.0,2790.0,4,7.0,1,2023-12-17,2023-12-17,0.0,0.0,1.0,Cash,Referral,471,471,,0,1.2895277207392197,2163.582802547771,697.5,-0.5736906211929675,1
C29758,1,798.64,798.64,2,6.0,1,2023-09-19,2023-09-19,0.0,0.0,1.0,Online,Instagram,560,560,,0,1.5331964407939767,520.8986785714286,399.32,-0.6820950060893032,1
C29885,1,568.3199999999999,568.3199999999999,3,4.0,1,2023-11-19,2023-11-19,0.0,0.0,1.0,Cash,Email,499,499,,0,1.3661875427789185,415.98973947895786,189.43999999999997,-0.6077953714974327,1
C29905,1,1067.9,1067.9,2,5.0,1,2024-03-17,2024-03-17,0.0,0.0,1.0,Online,Google,380,380,,0,1.0403832991101984,1026.4486184210527,533.95,-0.46285018270345574,1
C29914,1,133.39,133.39,1,2.0,1,2024-08-03,2024-08-03,0.0,0.0,1.0,Debit Card,Referral,241,241,,0,0.6598220396988365,202.16057053941904,133.39,-0.293544457977718,1
C29931,1,612.36,612.36,4,4.0,1,2023-10-04,2023-10-04,0.0,0.0,1.0,Online,Referral,545,545,,0,1.4921286789869952,410.39355963302756,153.09,-0.6638246041404826,1
C30168,1,933.99,933.99,3,3.0,1,2024-08-24,2024-08-24,1.0,0.0,1.0,Cash,Instagram,220,220,,0,0.6023271731690623,1550.6356704545456,311.33,-0.2679658952493691,1
C30184,1,427.06,427.06,1,1.0,1,2023-09-28,2023-09-28,1.0,0.0,1.0,Online,Referral,551,551,,0,1.5085557837097878,283.0919509981851,427.06,-0.6711327649200108,1
C30334,1,267.1,267.1,2,7.0,1,2023-12-07,2023-12-07,0.0,0.0,1.0,Cash,Facebook,481,481,,0,1.3169062286105406,202.82385654885658,133.55,-0.5858708891588479,1
C30513,1,586.44,586.44,1,5.0,1,2024-09-08,2024-09-08,0.0,1.0,1.0,Online,Facebook,205,205,,0,0.5612594113620808,1044.8644390243903,586.44,-0.2496954933005485,1
C30643,1,918.8700000000001,918.8700000000001,3,7.0,1,2024-06-11,2024-06-11,0.0,1.0,1.0,Credit Card,Instagram,294,294,,0,0.8049281314168378,1141.5553316326532,306.29,-0.35809987819688416,1
C30711,1,278.66,278.66,1,2.0,1,2024-01-20,2024-01-20,1.0,0.0,1.0,Gift Card,Instagram,437,437,,0,1.1964407939767283,232.90747139588103,278.66,-0.5322777101089741,1
C30722,1,1333.9,1333.9,5,5.0,1,2023-09-27,2023-09-27,1.0,0.0,0.0,Gift Card,Email,552,552,,0,1.51129363449692,882.6213315217392,266.78000000000003,-0.6723507917165988,1
C30923,1,654.27,654.27,1,2.0,1,2023-01-28,2023-01-28,0.0,0.0,1.0,Gift Card,Facebook,794,794,,0,2.1738535249828885,300.9724401763224,654.27,-0.9671132764909048,1
C30955,1,167.6,167.6,4,9.0,1,2023-11-05,2023-11-05,0.0,0.0,1.0,Gift Card,Instagram,513,513,,0,1.404517453798768,119.32923976608187,41.9,-0.6248477466496652,1
C31072,1,916.4,916.4,4,8.0,1,2024-04-16,2024-04-16,0.0,1.0,1.0,Gift Card,Email,350,350,,0,0.9582477754962354,956.3288571428571,229.1,-0.4263093788058145,1
C31105,1,583.99,583.99,1,2.0,1,2023-05-11,2023-05-11,1.0,0.0,1.0,Cash,Email,691,691,,0,1.891854893908282,308.68646526772795,583.99,-0.8416565164423366,1
C31371,1,507.36,507.36,2,6.0,1,2023-12-08,2023-12-08,0.0,0.0,0.0,Gift Card,Referral,480,480,,0,1.3141683778234086,386.06925,253.68,-0.5846528623622599,1
C31412,1,2042.32,2042.32,4,7.0,1,2024-07-02,2024-07-02,0.0,1.0,1.0,Credit Card,Email,273,273,,0,0.7474332648870636,2732.444615384615,510.58,-0.3325213154685353,1
C31668,1,569.35,569.35,5,6.0,1,2024-05-24,2024-05-24,0.0,0.0,1.0,Credit Card,Email,312,312,,0,0.8542094455852156,666.5227163461539,113.87,-0.3800243605354689,1
